Station ID;Observer ID;Serial Number;Date;Time;ObsG;Dial;Feedback Correction;Earthtide Correction;Level Correction;Temperature Correction;Beam Error;Height;Elevation;Latitude;Longitude;Elapsed Time;Standard Deviation;Temperature Frequency;Note;Gradient;datetime;period;Drift_Estimated;G_final_corrected
IPNA_out;pablo;B-28;2024/07/31;17:55:56;-0,258;2835;-0,22;-0,076;0;0,038;0,0002;24,0;607,7105;28,4795576;-16,32038175;154;0,0016;0;No notes.;3,086;2024-07-31 17:55:56;july2;0,0014635604082191556;-0,25946356040821916
IPNA_out;pablo;B-28;2024/07/31;17:56:12;-0,256;2835;-0,218;-0,076;0;0,038;0,0002;24,0;607,7105;28,4795576;-16,32038175;170;0,0015;0;No notes.;3,086;2024-07-31 17:56:12;july2;0,0014642418746191321;-0,25746424187461914
IPNA_out;pablo;B-28;2024/07/31;17:56:29;-0,256;2835;-0,218;-0,076;0;0,038;0,0004;24,0;607,7105;28,4795576;-16,32038175;187;0,0036;0;No notes.;3,086;2024-07-31 17:56:29;july2;0,0014649659452459218;-0,2574649659452459
IPNA_out;pablo;B-28;2024/07/31;17:56:45;-0,255;2835;-0,217;-0,076;0;0,038;0,0007;24,0;607,7105;28,4795576;-16,32038175;203;0,0037;0;No notes.;3,086;2024-07-31 17:56:45;july2;0,0014656474353200721;-0,2564656474353201
CARA;pablo;B-28;2024/10/07;10:02:07;0,731;2471;0,74;-0,047;0;0,038;-0,0035;24,0;2263,927;28,30684047;-16,53620543;54;0,0076;0;No notes.;3,086;2024-10-07 10:02:07;oct;0,0;0,731
CARA;pablo;B-28;2024/10/07;10:02:51;0,736;2471;0,745;-0,047;0;0,038;-0,0002;24,0;2263,927;28,30684047;-16,53620543;98;0,0031;0;No notes.;3,086;2024-10-07 10:02:51;oct;5,32220783291959e-07;0,7359994677792167
CARA;pablo;B-28;2024/10/07;10:03:36;0,734;2471;0,743;-0,047;0;0,038;-0,0004;24,0;2263,927;28,30684047;-16,53620543;143;0,0044;0;No notes.;3,086;2024-10-07 10:03:36;oct;1,0765405781126836e-06;0,7339989234594219
CARA;pablo;B-28;2024/10/07;10:03:59;0,725;2471;0,735;-0,047;0;0,038;-0,0009;24,0;2263,927;28,30684047;-16,53620543;166;0,0046;0;No notes.;3,086;2024-10-07 10:03:59;oct;1,3547496778287815e-06;0,7249986452503221
CARA;pablo;B-28;2024/10/07;10:04:22;0,728;2471;0,737;-0,047;0;0,038;-0,0004;24,0;2263,927;28,30684047;-16,53620543;189;0,0015;0;No notes.;3,086;2024-10-07 10:04:22;oct;1,6329595924138851e-06;0,7279983670404075
CARA;pablo;B-28;2024/10/07;10:04:39;0,729;2471;0,738;-0,047;0;0,038;-0,0001;24,0;2263,927;28,30684047;-16,53620543;206;0,0017;0;No notes.;3,086;2024-10-07 10:04:39;oct;1,8385935312698054e-06;0,7289981614064687
GUI30;pablo;B-28;2024/10/07;10:28:05;-0,046;2474;-0,038;-0,046;0;0,038;-0,0001;29,2;2228,2115;28,31415774;-16,4956996;72;0,0042;0;No notes.;3,086;2024-10-07 10:28:05;oct;1,88472708437179e-05;-0,04601884727084372
GUI30;pablo;B-28;2024/10/07;10:29:13;-0,045;2474;-0,037;-0,046;0;0,038;0,0;29,2;2228,2115;28,31415774;-16,4956996;140;0,0046;0;No notes.;3,086;2024-10-07 10:29:13;oct;1,9669958324392e-05;-0,04501966995832439
GUI30;pablo;B-28;2024/10/07;10:29:52;-0,047;2474;-0,039;-0,046;0;0,038;-0,0006;29,2;2228,2115;28,31415774;-16,4956996;179;0,0035;0;No notes.;3,086;2024-10-07 10:29:52;oct;2,0141797005275575e-05;-0,047020141797005276
GUI30;pablo;B-28;2024/10/07;10:30:25;-0,049;2474;-0,041;-0,046;0;0,038;-0,0007;29,2;2228,2115;28,31415774;-16,4956996;212;0,003;0;No notes.;3,086;2024-10-07 10:30:25;oct;2,0541046949852648e-05;-0,049020541046949855
GUI30;pablo;B-28;2024/10/07;10:31:34;-0,049;2474;-0,041;-0,046;0;0,038;0,0007;29,2;2228,2115;28,31415774;-16,4956996;281;0,0031;0;No notes.;3,086;2024-10-07 10:31:34;oct;2,1375847709136087e-05;-0,04902137584770914
GUI30;pablo;B-28;2024/10/07;10:32:39;-0,036;2474;-0,029;-0,045;0;0,038;0,0027;29,2;2228,2115;28,31415774;-16,4956996;346;0,0051;0;No notes.;3,086;2024-10-07 10:32:39;oct;2,2162260929901867e-05;-0,0360221622609299
GUI30;pablo;B-28;2024/10/07;10:33:03;-0,05;2474;-0,042;-0,045;0;0,038;-0,0011;29,2;2228,2115;28,31415774;-16,4956996;370;0,0038;0;No notes.;3,086;2024-10-07 10:33:03;oct;2,245263053347185e-05;-0,050022452630533475
GUI30;pablo;B-28;2024/10/07;10:33:32;-0,044;2474;-0,036;-0,045;0;0,038;0,0007;29,2;2228,2115;28,31415774;-16,4956996;399;0,0036;0;No notes.;3,086;2024-10-07 10:33:32;oct;2,280349498824663e-05;-0,044022803494988244
GUI31;pablo;B-28;2024/10/07;11:20:15;-0,027;2590;-0,027;-0,038;0;0,038;-0,0075;19,2;1719,4983;28,31632788;-16,47238923;107;0,0092;0;No notes.;3,086;2024-10-07 11:20:15;oct;5,672247323644519e-05;-0,027056722473236445
GUI31;pablo;B-28;2024/10/07;11:22:43;-0,016;2590;-0,016;-0,037;0;0,038;-0,0002;19,2;1719,4983;28,31632788;-16,47238923;255;0,0016;0;No notes.;3,086;2024-10-07 11:22:43;oct;5,851375103041456e-05;-0,016058513751030415
GUI31;pablo;B-28;2024/10/07;11:23:11;-0,018;2590;-0,019;-0,037;0;0,038;-0,0002;19,2;1719,4983;28,31632788;-16,47238923;283;0,0042;0;No notes.;3,086;2024-10-07 11:23:11;oct;5,885264521938993e-05;-0,01805885264521939
GUI31;pablo;B-28;2024/10/07;11:23:42;-0,02;2590;-0,021;-0,037;0;0,038;-0,0004;19,2;1719,4983;28,31632788;-16,47238923;314;0,0029;0;No notes.;3,086;2024-10-07 11:23:42;oct;5,922785090872046e-05;-0,02005922785090872
GUI31;pablo;B-28;2024/10/07;11:24:01;-0,023;2590;-0,025;-0,037;0;0,038;-0,0008;19,2;1719,4983;28,31632788;-16,47238923;333;0,0038;0;No notes.;3,086;2024-10-07 11:24:01;oct;5,945781641773784e-05;-0,023059457816417737
GUI31;pablo;B-28;2024/10/07;11:24:21;-0,025;2590;-0,026;-0,036;0;0,038;-0,0002;19,2;1719,4983;28,31632788;-16,47238923;353;0,0036;0;No notes.;3,086;2024-10-07 11:24:21;oct;5,969988597535891e-05;-0,02505969988597536
GUI31;pablo;B-28;2024/10/07;11:24:39;-0,028;2590;-0,029;-0,036;0;0,038;-0,0005;19,2;1719,4983;28,31632788;-16,47238923;371;0,0016;0;No notes.;3,086;2024-10-07 11:24:39;oct;5,991774910402148e-05;-0,028059917749104022
GUI31;pablo;B-28;2024/10/07;11:24:59;-0,03;2590;-0,032;-0,036;0;0,038;-0,0004;19,2;1719,4983;28,31632788;-16,47238923;391;0,0036;0;No notes.;3,086;2024-10-07 11:24:59;oct;6,0159819832331096e-05;-0,03006015981983233
GUI31;pablo;B-28;2024/10/07;11:25:17;-0,032;2590;-0,033;-0,036;0;0,038;-0,0003;19,2;1719,4983;28,31632788;-16,47238923;409;0,002;0;No notes.;3,086;2024-10-07 11:25:17;oct;6,037768401462307e-05;-0,032060377684014624
GUI31;pablo;B-28;2024/10/07;11:25:34;-0,032;2590;-0,034;-0,036;0;0,038;0,0;19,2;1719,4983;28,31632788;-16,47238923;426;0,0028;0;No notes.;3,086;2024-10-07 11:25:34;oct;6,058344508949598e-05;-0,0320605834450895
GUI31;pablo;B-28;2024/10/07;11:25:54;-0,031;2590;-0,033;-0,036;0;0,038;0,0003;19,2;1719,4983;28,31632788;-16,47238923;446;0,0033;0;No notes.;3,086;2024-10-07 11:25:54;oct;6,082551751223492e-05;-0,031060825517512235
GUI32;pablo;B-28;2024/10/07;11:40:11;-0,061;2565;-0,066;-0,033;0;0,038;-0,0066;24,4;1837,4177;28,31240911;-16,48017681;58;0,0084;0;No notes.;3,086;2024-10-07 11:40:11;oct;7,119889969628423e-05;-0,06107119889969628
GUI32;pablo;B-28;2024/10/07;11:40:31;-0,053;2565;-0,059;-0,033;0;0,038;0,0003;24,4;1837,4177;28,31240911;-16,48017681;78;0,0035;0;No notes.;3,086;2024-10-07 11:40:31;oct;7,14409991374454e-05;-0,053071440999137444
GUI32;pablo;B-28;2024/10/07;11:40:55;-0,052;2565;-0,058;-0,032;0;0,038;0,0002;24,4;1837,4177;28,31240911;-16,48017681;102;0,0064;0;No notes.;3,086;2024-10-07 11:40:55;oct;7,173151928016597e-05;-0,052071731519280164
GUI32;pablo;B-28;2024/10/07;11:41:19;-0,055;2565;-0,061;-0,032;0;0,038;-0,0009;24,4;1837,4177;28,31240911;-16,48017681;126;0,0035;0;No notes.;3,086;2024-10-07 11:41:19;oct;7,202204031014903e-05;-0,05507202204031015
GUI32;pablo;B-28;2024/10/07;11:42:10;-0,06;2565;-0,066;-0,032;0;0,038;-0,0006;24,4;1837,4177;28,31240911;-16,48017681;177;0,0034;0;No notes.;3,086;2024-10-07 11:42:10;oct;7,263940044486411e-05;-0,06007263940044486
GUI32;pablo;B-28;2024/10/07;11:43:35;-0,073;2565;-0,079;-0,032;0;0,038;-0,0008;24,4;1837,4177;28,31240911;-16,48017681;262;0,0037;0;No notes.;3,086;2024-10-07 11:43:35;oct;7,36683429061677e-05;-0,07307366834290616
GUI32;pablo;B-28;2024/10/07;11:44:13;-0,079;2565;-0,085;-0,032;0;0,038;0,0;24,4;1837,4177;28,31240911;-16,48017681;300;0,0032;0;No notes.;3,086;2024-10-07 11:44:13;oct;7,412834431228671e-05;-0,0790741283443123
GUI32;pablo;B-28;2024/10/07;11:44:28;-0,084;2565;-0,09;-0,032;0;0,038;0,0;24,4;1837,4177;28,31240911;-16,48017681;315;0,0044;0;No notes.;3,086;2024-10-07 11:44:28;oct;7,430992442700873e-05;-0,08407430992442702
GUI32;pablo;B-28;2024/10/07;11:44:44;-0,084;2565;-0,09;-0,031;0;0,038;-0,0002;24,4;1837,4177;28,31240911;-16,48017681;331;0,0043;0;No notes.;3,086;2024-10-07 11:44:44;oct;7,450361026472424e-05;-0,08407450361026472
GUI32;pablo;B-28;2024/10/07;11:45:01;-0,085;2565;-0,092;-0,031;0;0,038;-0,0003;24,4;1837,4177;28,31240911;-16,48017681;348;0,0036;0;No notes.;3,086;2024-10-07 11:45:01;oct;7,470940189938102e-05;-0,08507470940189939
GUI32;pablo;B-28;2024/10/07;11:45:26;-0,087;2565;-0,094;-0,031;0;0,038;-0,0005;24,4;1837,4177;28,31240911;-16,48017681;373;0,0018;0;No notes.;3,086;2024-10-07 11:45:26;oct;7,50120374649263e-05;-0,08707501203746493
GUI32;pablo;B-28;2024/10/07;11:46:00;-0,09;2565;-0,096;-0,031;0;0,038;-0,0001;24,4;1837,4177;28,31240911;-16,48017681;407;0,0034;0;No notes.;3,086;2024-10-07 11:46:00;oct;7,542362337908254e-05;-0,09007542362337909
GUI32;pablo;B-28;2024/10/07;11:46:20;-0,094;2565;-0,1;-0,031;0;0,038;-0,001;24,4;1837,4177;28,31240911;-16,48017681;427;0,0035;0;No notes.;3,086;2024-10-07 11:46:20;oct;7,566573357216388e-05;-0,09407566573357216
GUI32;pablo;B-28;2024/10/07;11:46:38;-0,097;2565;-0,103;-0,031;0;0,038;-0,0007;24,4;1837,4177;28,31240911;-16,48017681;445;0,0024;0;No notes.;3,086;2024-10-07 11:46:38;oct;7,588363327274555e-05;-0,09707588363327274
GUI32;pablo;B-28;2024/10/07;11:46:53;-0,097;2565;-0,104;-0,031;0;0,038;-0,0003;24,4;1837,4177;28,31240911;-16,48017681;460;0,0031;0;No notes.;3,086;2024-10-07 11:46:53;oct;7,606521673780842e-05;-0,09707606521673781
GUI33;pablo;B-28;2024/10/07;12:04:52;-0,128;2530;-0,14;-0,026;0;0,038;-0,007;26,0;1996,1881;28,31464118;-16,48716295;53;0,0098;0;No notes.;3,086;2024-10-07 12:04:52;oct;8,912802981593526e-05;-0,12808912802981592
GUI33;pablo;B-28;2024/10/07;12:06:31;-0,122;2530;-0,134;-0,026;0;0,038;0,0011;26,0;1996,1881;28,31464118;-16,48716295;152;0,0063;0;No notes.;3,086;2024-10-07 12:06:31;oct;9,032665392369466e-05;-0,12209032665392369
GUI33;pablo;B-28;2024/10/07;12:07:17;-0,122;2530;-0,134;-0,025;0;0,038;0,0009;26,0;1996,1881;28,31464118;-16,48716295;198;0,0039;0;No notes.;3,086;2024-10-07 12:07:17;oct;9,088359551499836e-05;-0,122090883595515
GUI33;pablo;B-28;2024/10/07;12:08:43;-0,134;2530;-0,146;-0,025;0;0,038;-0,0007;26,0;1996,1881;28,31464118;-16,48716295;284;0,0068;0;No notes.;3,086;2024-10-07 12:08:43;oct;9,192484288547687e-05;-0,13409192484288548
GUI33;pablo;B-28;2024/10/07;12:08:59;-0,129;2530;-0,142;-0,025;0;0,038;0,0003;26,0;1996,1881;28,31464118;-16,48716295;300;0,0046;0;No notes.;3,086;2024-10-07 12:08:59;oct;9,211856458345852e-05;-0,12909211856458347
GUI33;pablo;B-28;2024/10/07;12:09:16;-0,131;2530;-0,144;-0,025;0;0,038;-0,0006;26,0;1996,1881;28,31464118;-16,48716295;317;0,0044;0;No notes.;3,086;2024-10-07 12:09:16;oct;9,232439431963724e-05;-0,13109232439431964
GUI33;pablo;B-28;2024/10/07;12:09:36;-0,131;2530;-0,144;-0,025;0;0,038;-0,0003;26,0;1996,1881;28,31464118;-16,48716295;337;0,0033;0;No notes.;3,086;2024-10-07 12:09:36;oct;9,256654752037852e-05;-0,13109256654752038
GUI33;pablo;B-28;2024/10/07;12:10:06;-0,132;2530;-0,145;-0,025;0;0,038;0,0007;26,0;1996,1881;28,31464118;-16,48716295;367;0,0028;0;No notes.;3,086;2024-10-07 12:10:06;oct;9,292977847678852e-05;-0,1320929297784768
GUI33;pablo;B-28;2024/10/07;12:10:24;-0,132;2530;-0,146;-0,025;0;0,038;-0,0002;26,0;1996,1881;28,31464118;-16,48716295;385;0,0022;0;No notes.;3,086;2024-10-07 12:10:24;oct;9,314771771608277e-05;-0,13209314771771608
GUI33;pablo;B-28;2024/10/07;12:10:40;-0,138;2530;-0,151;-0,024;0;0,038;-0,0013;26,0;1996,1881;28,31464118;-16,48716295;401;0,0049;0;No notes.;3,086;2024-10-07 12:10:40;oct;9,334144190333016e-05;-0,13809334144190333
GUI33;pablo;B-28;2024/10/07;12:11:08;-0,136;2530;-0,15;-0,024;0;0,038;0,0;26,0;1996,1881;28,31464118;-16,48716295;429;0,0036;0;No notes.;3,086;2024-10-07 12:11:08;oct;9,368046017988602e-05;-0,1360936804601799
GUI33;pablo;B-28;2024/10/07;12:11:25;-0,164;2530;-0,178;-0,024;0;0,038;-0,0034;26,0;1996,1881;28,31464118;-16,48716295;446;0,01;0;No notes.;3,086;2024-10-07 12:11:25;oct;9,38862932941334e-05;-0,16409388629329413
GUI33;pablo;B-28;2024/10/07;12:11:50;-0,024;2530;-0,038;-0,024;0;0,038;0,016;26,0;1996,1881;28,31464118;-16,48716295;471;0,1102;0;No notes.;3,086;2024-10-07 12:11:50;oct;9,418898985909252e-05;-0,024094188989859093
GUI33;pablo;B-28;2024/10/07;12:12:09;-0,135;2530;-0,149;-0,024;0;0,038;0,0;26,0;1996,1881;28,31464118;-16,48716295;490;0,0037;0;No notes.;3,086;2024-10-07 12:12:09;oct;9,441903989234474e-05;-0,13509441903989236
GUI33;pablo;B-28;2024/10/07;12:12:31;-0,134;2530;-0,148;-0,024;0;0,038;-0,0005;26,0;1996,1881;28,31464118;-16,48716295;512;0,0036;0;No notes.;3,086;2024-10-07 12:12:31;oct;9,468541430977112e-05;-0,13409468541430977
GUI33;pablo;B-28;2024/10/07;12:12:46;-0,133;2530;-0,147;-0,024;0;0,038;0,0004;26,0;1996,1881;28,31464118;-16,48716295;527;0,0043;0;No notes.;3,086;2024-10-07 12:12:46;oct;9,48670336581997e-05;-0,1330948670336582
GUI34;pablo;B-28;2024/10/07;12:29:37;-0,121;2503;-0,139;-0,019;0;0,038;0,0017;21,9;2093,4428;28,32369081;-16,48473048;66;0,0039;0;No notes.;3,086;2024-10-07 12:29:37;oct;0,00010710897665449498;-0,1211071089766545
GUI34;pablo;B-28;2024/10/07;12:29:59;-0,124;2503;-0,142;-0,019;0;0,038;-0,0009;21,9;2093,4428;28,32369081;-16,48473048;88;0,0041;0;No notes.;3,086;2024-10-07 12:29:59;oct;0,0001073753865871302;-0,12410737538658713
GUI34;pablo;B-28;2024/10/07;12:30:48;-0,119;2503;-0,138;-0,019;0;0,038;0,0001;21,9;2093,4428;28,32369081;-16,48473048;137;0,0031;0;No notes.;3,086;2024-10-07 12:30:48;oct;0,00010796875684388613;-0,11910796875684387
GUI34;pablo;B-28;2024/10/07;12:31:15;-0,124;2503;-0,143;-0,019;0;0,038;0,0005;21,9;2093,4428;28,32369081;-16,48473048;164;0,0025;0;No notes.;3,086;2024-10-07 12:31:15;oct;0,00010829571754539247;-0,12410829571754539
GUI34;pablo;B-28;2024/10/07;12:31:53;-0,118;2503;-0,137;-0,019;0;0,038;0,0009;21,9;2093,4428;28,32369081;-16,48473048;202;0,0021;0;No notes.;3,086;2024-10-07 12:31:53;oct;0,00010875588636100053;-0,118108755886361
GUI34;pablo;B-28;2024/10/07;12:32:12;-0,119;2503;-0,138;-0,018;0;0,038;-0,0003;21,9;2093,4428;28,32369081;-16,48473048;221;0,0041;0;No notes.;3,086;2024-10-07 12:32:12;oct;0,00010898597160292206;-0,11910898597160291
GUI34;pablo;B-28;2024/10/07;12:32:46;-0,116;2503;-0,136;-0,018;0;0,038;0,0008;21,9;2093,4428;28,32369081;-16,48473048;255;0,0031;0;No notes.;3,086;2024-10-07 12:32:46;oct;0,00010939770447636332;-0,11610939770447637
GUI34;pablo;B-28;2024/10/07;12:33:05;-0,118;2503;-0,137;-0,018;0;0,038;-0,0003;21,9;2093,4428;28,32369081;-16,48473048;274;0,0039;0;No notes.;3,086;2024-10-07 12:33:05;oct;0,0001096277912694607;-0,11810962779126946
GUI34;pablo;B-28;2024/10/07;12:33:32;-0,117;2503;-0,137;-0,018;0;0,038;0,0007;21,9;2093,4428;28,32369081;-16,48473048;301;0,0024;0;No notes.;3,086;2024-10-07 12:33:32;oct;0,00010995475766886753;-0,11710995475766887
GUI34;pablo;B-28;2024/10/07;12:33:48;-0,117;2503;-0,137;-0,018;0;0,038;-0,0002;21,9;2093,4428;28,32369081;-16,48473048;317;0,0041;0;No notes.;3,086;2024-10-07 12:33:48;oct;0,00011014851606507003;-0,11711014851606508
GUI34;pablo;B-28;2024/10/07;12:34:14;-0,115;2503;-0,135;-0,018;0;0,038;0,0004;21,9;2093,4428;28,32369081;-16,48473048;343;0,0057;0;No notes.;3,086;2024-10-07 12:34:14;oct;0,00011046337429995723;-0,11511046337429996
GUI34;pablo;B-28;2024/10/07;12:34:31;-0,121;2503;-0,141;-0,018;0;0,038;-0,0008;21,9;2093,4428;28,32369081;-16,48473048;360;0,0066;0;No notes.;3,086;2024-10-07 12:34:31;oct;0,00011066924370886633;-0,12111066924370886
GUI34;pablo;B-28;2024/10/07;12:34:50;-0,116;2503;-0,136;-0,018;0;0,038;0,0012;21,9;2093,4428;28,32369081;-16,48473048;379;0,004;0;No notes.;3,086;2024-10-07 12:34:50;oct;0,00011089933357504023;-0,11611089933357505
GUI34;pablo;B-28;2024/10/07;12:35:13;-0,12;2503;-0,14;-0,018;0;0,038;-0,0006;21,9;2093,4428;28,32369081;-16,48473048;402;0,0035;0;No notes.;3,086;2024-10-07 12:35:13;oct;0,00011117786415704156;-0,12011117786415704
GUI34;pablo;B-28;2024/10/07;12:35:37;-0,12;2503;-0,14;-0,018;0;0,038;0,0;21,9;2093,4428;28,32369081;-16,48473048;426;0,003;0;No notes.;3,086;2024-10-07 12:35:37;oct;0,00011146850563313604;-0,12011146850563313
GUI34;pablo;B-28;2024/10/07;12:35:54;-0,118;2503;-0,139;-0,017;0;0,038;0,0001;21,9;2093,4428;28,32369081;-16,48473048;443;0,0023;0;No notes.;3,086;2024-10-07 12:35:54;oct;0,00011167437721552875;-0,11811167437721552
GUI34;pablo;B-28;2024/10/07;12:36:15;-0,118;2503;-0,139;-0,017;0;0,038;0,0003;21,9;2093,4428;28,32369081;-16,48473048;464;0,0034;0;No notes.;3,086;2024-10-07 12:36:15;oct;0,00011192868978485843;-0,11811192868978485
GUI34;pablo;B-28;2024/10/07;12:36:31;-0,117;2503;-0,138;-0,017;0;0,038;0,0004;21,9;2093,4428;28,32369081;-16,48473048;480;0,0045;0;No notes.;3,086;2024-10-07 12:36:31;oct;0,00011212245219840294;-0,1171121224521984
GUI34;pablo;B-28;2024/10/07;12:36:51;-0,117;2503;-0,138;-0,017;0;0,038;-0,0004;21,9;2093,4428;28,32369081;-16,48473048;500;0,0033;0;No notes.;3,086;2024-10-07 12:36:51;oct;0,00011236465576987265;-0,11711236465576988
3RDB;pablo;B-28;2024/10/10;17:54:02;1,858;2500;1,861;-0,041;0;0,038;0,0001;24,0;2224,2171;28,23467194;-16,6298307;545;0,0013;0;No notes.;3,086;2024-10-10 17:54:02;oct;0,0035414187148406634;1,8544585812851595
3RDB;pablo;B-28;2024/10/10;17:54:33;1,854;2500;1,857;-0,041;0;0,038;0,0003;24,0;2224,2171;28,23467194;-16,6298307;576;0,0023;0;No notes.;3,086;2024-10-10 17:54:33;oct;0,00354180741769837;1,8504581925823018
3RDB;pablo;B-28;2024/10/10;17:54:53;1,857;2500;1,86;-0,041;0;0,038;0,0002;24,0;2224,2171;28,23467194;-16,6298307;596;0,0035;0;No notes.;3,086;2024-10-10 17:54:53;oct;0,0035420581945211915;1,8534579418054788
3RDB;pablo;B-28;2024/10/10;17:55:55;1,857;2500;1,86;-0,04;0;0,038;0,0001;24,0;2224,2171;28,23467194;-16,6298307;658;0,0023;0;No notes.;3,086;2024-10-10 17:55:55;oct;0,0035428356065876215;1,8534571643934123
3RDB;pablo;B-28;2024/10/10;17:57:05;1,858;2500;1,861;-0,04;0;0,038;0,0;24,0;2224,2171;28,23467194;-16,6298307;728;0,0011;0;No notes.;3,086;2024-10-10 17:57:05;oct;0,003543713337005025;1,854456286662995
3RDB;pablo;B-28;2024/10/10;17:57:22;1,857;2500;1,86;-0,04;0;0,038;-0,0002;24,0;2224,2171;28,23467194;-16,6298307;745;0,0028;0;No notes.;3,086;2024-10-10 17:57:22;oct;0,00354392650124552;1,8534560734987544
ORO01;pablo;B-28;2024/10/13;10:13:47;0,167;2935;-0,004;0,133;0;0,038;0,0001;25,0;157,5572;28,41536812;-16,51660529;84;0,0039;0;No notes.;3,086;2024-10-13 10:13:47;oct;0,006486518390837734;0,1605134816091623
ORO01;pablo;B-28;2024/10/13;10:14:05;0,169;2935;-0,002;0,133;0;0,038;0,0004;25,0;157,5572;28,41536812;-16,51660529;102;0,009;0;No notes.;3,086;2024-10-13 10:14:05;oct;0,006486750510249321;0,16251324948975068
ORO01;pablo;B-28;2024/10/13;10:15:33;0,171;2935;0,0;0,133;0;0,038;0,0002;25,0;157,5572;28,41536812;-16,51660529;190;0,0044;0;No notes.;3,086;2024-10-13 10:15:33;oct;0,006487885323445866;0,16451211467655413
ORO01;pablo;B-28;2024/10/13;10:16:54;0,171;2935;0,0;0,133;0;0,038;-0,0011;25,0;157,5572;28,41536812;-16,51660529;271;0,0128;0;No notes.;3,086;2024-10-13 10:16:54;oct;0,006488929877954061;0,16451107012204597
ORO01;pablo;B-28;2024/10/13;10:17:11;0,173;2935;0,002;0,133;0;0,038;-0,0007;25,0;157,5572;28,41536812;-16,51660529;288;0,0075;0;No notes.;3,086;2024-10-13 10:17:11;oct;0,006489149106726579;0,16651085089327342
ORO01;pablo;B-28;2024/10/13;10:17:33;0,175;2935;0,004;0,133;0;0,038;-0,0002;25,0;157,5572;28,41536812;-16,51660529;310;0,0084;0;No notes.;3,086;2024-10-13 10:17:33;oct;0,006489432815210666;0,16851056718478932
ORO01;pablo;B-28;2024/10/13;10:18:08;0,177;2935;0,006;0,133;0;0,038;0,0003;25,0;157,5572;28,41536812;-16,51660529;345;0,0085;0;No notes.;3,086;2024-10-13 10:18:08;oct;0,006489884171153711;0,1705101158288463
ORO02;pablo;B-28;2024/10/13;10:42:11;0,128;2909;-0,04;0,13;0;0,038;0,001;25,0;275,4016;28,40462226;-16,51408114;82;0,0067;0;No notes.;3,086;2024-10-13 10:42:11;oct;0,006508494574526576;0,12149150542547343
ORO02;pablo;B-28;2024/10/13;10:42:46;0,132;2909;-0,036;0,13;0;0,038;0,0011;25,0;275,4016;28,40462226;-16,51408114;117;0,0066;0;No notes.;3,086;2024-10-13 10:42:46;oct;0,006508946010153949;0,12549105398984606
ORO02;pablo;B-28;2024/10/13;10:43:33;0,129;2909;-0,038;0,13;0;0,038;-0,0009;25,0;275,4016;28,40462226;-16,51408114;164;0,0078;0;No notes.;3,086;2024-10-13 10:43:33;oct;0,0065095522266790315;0,12249044777332097
ORO02;pablo;B-28;2024/10/13;10:43:50;0,129;2909;-0,039;0,13;0;0,038;-0,0012;25,0;275,4016;28,40462226;-16,51408114;181;0,007;0;No notes.;3,086;2024-10-13 10:43:50;oct;0,0065097714973239434;0,12249022850267606
ORO02;pablo;B-28;2024/10/13;10:44:05;0,13;2909;-0,038;0,13;0;0,038;-0,0003;25,0;275,4016;28,40462226;-16,51408114;196;0,009;0;No notes.;3,086;2024-10-13 10:44:05;oct;0,006509964971792098;0,1234900350282079
ORO02;pablo;B-28;2024/10/13;10:44:21;0,132;2909;-0,036;0,13;0;0,038;0,0006;25,0;275,4016;28,40462226;-16,51408114;212;0,0095;0;No notes.;3,086;2024-10-13 10:44:21;oct;0,006510171344940141;0,12548982865505987
ORO02;pablo;B-28;2024/10/13;10:44:52;0,133;2909;-0,035;0,13;0;0,038;0,0008;25,0;275,4016;28,40462226;-16,51408114;243;0,0129;0;No notes.;3,086;2024-10-13 10:44:52;oct;0,006510571194036641;0,12648942880596337
ORO02;pablo;B-28;2024/10/13;10:45:12;0,129;2909;-0,039;0,13;0;0,038;0,0003;25,0;275,4016;28,40462226;-16,51408114;263;0,0072;0;No notes.;3,086;2024-10-13 10:45:12;oct;0,006510829161981278;0,12248917083801872
ORO03;pablo;B-28;2024/10/13;11:10:28;0,108;2827;-0,052;0,122;0;0,038;0,0004;25,0;626,6807;28,40294173;-16,50103401;90;0,0056;0;No notes.;3,086;2024-10-13 11:10:28;oct;0,00653038492564114;0,10146961507435887
ORO03;pablo;B-28;2024/10/13;11:10:51;0,109;2827;-0,051;0,122;0;0,038;0,0003;25,0;626,6807;28,40294173;-16,50103401;113;0,0043;0;No notes.;3,086;2024-10-13 11:10:51;oct;0,006530681643249485;0,10246931835675052
ORO03;pablo;B-28;2024/10/13;11:11:29;0,108;2827;-0,051;0,122;0;0,038;-0,0003;25,0;626,6807;28,40294173;-16,50103401;151;0,005;0;No notes.;3,086;2024-10-13 11:11:29;oct;0,006531171874126829;0,10146882812587317
ORO03;pablo;B-28;2024/10/13;11:12:05;0,109;2827;-0,051;0,122;0;0,038;0,0001;25,0;626,6807;28,40294173;-16,50103401;187;0,0099;0;No notes.;3,086;2024-10-13 11:12:05;oct;0,0065316363054308615;0,10246836369456913
ORO03;pablo;B-28;2024/10/13;11:12:32;0,11;2827;-0,05;0,121;0;0,038;0,0008;25,0;626,6807;28,40294173;-16,50103401;214;0,0124;0;No notes.;3,086;2024-10-13 11:12:32;oct;0,006531984630218979;0,10346801536978102
